timestamp;Occitanie_demand_MW;Occitanie_solar_MW;Occitanie_wind_MW;Auvergne Rhone Alpes_demand_MW;Auvergne Rhone Alpes_solar_MW;Auvergne Rhone Alpes_wind_MW;Nouvelle Aquitaine_demand_MW;Nouvelle Aquitaine_solar_MW;Nouvelle Aquitaine_wind_MW;Provence Alpes Cote d'Azur_demand_MW;Provence Alpes Cote d'Azur_solar_MW;Provence Alpes Cote d'Azur_wind_MW
28/08/2021 02:00;3200;0;192;5126;0;250;3842;0;497;3718;0;37
28/08/2021 02:30;3143;0;202;5084;0;259;3783;0;474;3753;0;31
28/08/2021 03:00;3021;0;206;4959;0;265;3627;0;461;3549;0;36
28/08/2021 03:30;2909;0;210;4919;0;276;3406;0;444;3454;0;30
28/08/2021 04:00;2843;0;225;4786;0;281;3372;0;434;3362;0;30
28/08/2021 04:30;2763;0;241;4745;0;293;3364;0;472;3316;0;31
28/08/2021 05:00;2750;0;249;4720;0;276;3367;0;488;3292;0;32
28/08/2021 05:30;2767;0;270;4757;0;265;3311;0;487;3343;0;33
28/08/2021 06:00;2790;0;258;4807;0;261;3341;0;461;3353;0;41
28/08/2021 06:30;2857;0;257;4921;0;287;3423;0;448;3401;0;41
28/08/2021 07:00;2874;1;259;4840;1;295;3467;1;417;3368;1;34
28/08/2021 07:30;2880;17;278;4945;16;314;3493;10;394;3420;22;31
28/08/2021 08:00;2952;97;291;5129;63;296;3530;87;359;3519;93;35
28/08/2021 08:30;3103;269;304;5246;154;284;3730;291;307;3668;222;41
28/08/2021 09:00;3251;498;319;5442;271;295;3881;600;246;3859;385;46
28/08/2021 09:30;3387;751;340;5658;394;309;4043;938;215;3989;543;46
28/08/2021 10:00;3472;992;351;5731;507;285;4105;1262;185;4112;691;47
28/08/2021 10:30;3522;1204;374;5826;618;290;4177;1538;190;4192;806;44
28/08/2021 11:00;3566;1385;391;5855;703;298;4166;1760;215;4250;908;43
28/08/2021 11:30;3599;1532;416;5986;768;321;4201;1953;280;4273;971;39
28/08/2021 12:00;3714;1648;433;6063;798;329;4233;2094;366;4427;1023;40
28/08/2021 12:30;3880;1731;433;6079;843;330;4352;2199;448;4555;1043;39
28/08/2021 13:00;3928;1789;435;6163;850;322;4470;2256;491;4544;1066;32
28/08/2021 13:30;3812;1816;458;6062;828;322;4376;2270;539;4542;1069;28
28/08/2021 14:00;3755;1824;485;5906;829;314;4345;2257;583;4436;1065;30
28/08/2021 14:30;3678;1807;481;5772;801;308;4330;2223;571;4432;1040;31
28/08/2021 15:00;3608;1775;474;5672;795;306;4171;2191;569;4391;1015;28
28/08/2021 15:30;3609;1712;474;5666;761;303;4119;2115;555;4314;988;27
28/08/2021 16:00;3536;1619;468;5642;726;307;3998;2043;553;4213;927;42
28/08/2021 16:30;3522;1498;496;5581;649;307;3913;1882;563;4170;830;37
28/08/2021 17:00;3484;1341;492;5520;588;303;3903;1727;554;4171;743;37
28/08/2021 17:30;3528;1160;499;5459;497;325;3843;1519;564;4177;633;39
28/08/2021 18:00;3561;944;490;5490;396;337;3928;1273;527;4207;503;40
28/08/2021 18:30;3639;704;479;5536;288;315;4036;1006;488;4247;353;44
28/08/2021 19:00;3737;454;469;5655;182;323;4107;690;432;4316;216;46
28/08/2021 19:30;3756;231;446;5605;86;320;4172;392;400;4364;95;32
28/08/2021 20:00;3738;79;418;5556;28;303;4192;150;373;4311;24;34
28/08/2021 20:30;3595;16;384;5576;3;309;4023;35;325;4242;1;34
28/08/2021 21:00;3709;6;367;5691;0;325;3965;1;288;4239;0;35
28/08/2021 21:30;3668;4;371;5563;0;328;4117;0;327;4119;0;38
28/08/2021 22:00;3481;3;363;5386;0;345;4050;0;359;4020;0;37
28/08/2021 22:30;3553;3;351;5473;0;345;4162;0;357;4018;0;30
28/08/2021 23:00;3838;2;315;5680;0;329;4289;0;355;4128;0;31
28/08/2021 23:30;3595;2;279;5681;0;322;4107;0;371;4458;0;37
29/08/2021 00:00;3661;2;299;5360;0;306;4087;0;372;4143;0;34
29/08/2021 00:30;3398;2;293;5171;0;302;4018;0;393;3842;0;35
29/08/2021 01:00;3164;2;282;4934;0;325;3813;0;411;3674;0;34
29/08/2021 01:30;3115;1;245;4910;0;326;3890;0;407;3677;0;29
29/08/2021 02:00;3068;1;221;4904;0;322;3618;0;427;3647;0;29
29/08/2021 02:30;3009;1;223;4890;0;309;3619;0;466;3711;0;29
29/08/2021 03:00;2933;0;221;4743;0;297;3479;0;478;3488;0;34
29/08/2021 03:30;2837;0;212;4699;0;287;3262;0;507;3382;0;34
29/08/2021 04:00;2768;0;213;4606;0;271;3176;0;506;3267;0;31
29/08/2021 04:30;2690;0;207;4549;0;268;3114;0;467;3239;0;34
29/08/2021 05:00;2647;0;184;4495;0;244;3081;0;439;3218;0;33
29/08/2021 05:30;2652;0;199;4543;0;240;3093;0;411;3217;0;21
29/08/2021 06:00;2682;0;205;4570;0;224;3096;0;409;3228;0;19
29/08/2021 06:30;2705;0;213;4634;0;225;3176;0;389;3286;0;20
29/08/2021 07:00;2680;1;190;4539;1;224;3209;1;373;3257;1;24
29/08/2021 07:30;2682;16;181;4649;13;236;3138;8;367;3264;21;24
29/08/2021 08:00;2746;94;179;4770;48;223;3180;81;337;3338;89;20
29/08/2021 08:30;2902;264;182;4892;112;203;3352;272;301;3497;216;20
29/08/2021 09:00;3011;498;162;5042;190;203;3484;551;250;3653;375;19
29/08/2021 09:30;3145;746;175;5253;268;203;3618;855;208;3791;532;18
29/08/2021 10:00;3226;983;190;5381;355;186;3736;1141;190;3938;677;16
29/08/2021 10:30;3321;1188;207;5519;427;172;3864;1384;186;3988;796;16
29/08/2021 11:00;3374;1361;232;5655;518;177;3901;1583;179;4068;887;15
29/08/2021 11:30;3445;1510;207;5770;578;173;3956;1760;209;4121;967;13
29/08/2021 12:00;3544;1624;190;5799;653;172;4060;1915;261;4248;1011;12
29/08/2021 12:30;3714;1705;171;5918;694;177;4155;2026;303;4385;1048;12
29/08/2021 13:00;3744;1768;152;5904;710;170;4270;2088;381;4344;1060;11
29/08/2021 13:30;3618;1793;146;5778;725;163;4046;2112;419;4331;1053;11
29/08/2021 14:00;3534;1794;134;5559;719;153;4014;2103;437;4206;1043;9
29/08/2021 14:30;3427;1778;134;5442;699;162;4058;2083;459;4190;1053;7
29/08/2021 15:00;3387;1737;136;5346;677;176;3887;2079;437;4155;993;8
29/08/2021 15:30;3362;1678;144;5340;637;180;3846;2012;430;4082;963;10
29/08/2021 16:00;3300;1584;149;5374;585;196;3680;1936;395;4022;910;11
29/08/2021 16:30;3253;1460;153;5284;549;201;3656;1804;387;3943;837;15
29/08/2021 17:00;3248;1311;155;5277;477;198;3570;1627;397;3955;767;20
29/08/2021 17:30;3282;1127;162;5263;414;208;3606;1460;423;3934;654;21
29/08/2021 18:00;3331;920;170;5277;329;211;3643;1216;483;4011;525;24
29/08/2021 18:30;3428;674;172;5350;235;217;3790;969;540;4075;373;27
29/08/2021 19:00;3530;435;161;5543;147;219;3859;662;486;4151;214;27
29/08/2021 19:30;3649;216;167;5667;73;218;4040;365;449;4207;85;25
29/08/2021 20:00;3667;72;164;5678;24;218;3992;140;402;4210;19;26
29/08/2021 20:30;3616;14;161;5673;2;209;3967;32;302;4239;1;22
29/08/2021 21:00;3727;5;167;5812;0;197;4011;1;291;4272;0;17
29/08/2021 21:30;3656;3;169;5724;0;185;4081;0;310;4102;0;10
29/08/2021 22:00;3498;3;156;5531;0;187;3921;0;322;4025;0;10
29/08/2021 22:30;3519;2;145;5534;0;185;4067;0;348;3970;0;10
29/08/2021 23:00;3830;2;135;5736;0;194;4237;0;373;4070;0;11
29/08/2021 23:30;3601;2;132;5672;0;178;4083;0;392;4416;0;14
30/08/2021 00:00;3634;2;133;5317;0;171;4000;0;434;4104;0;16
30/08/2021 00:30;3340;2;138;5114;0;164;3918;0;432;3830;0;15
30/08/2021 01:00;3120;1;117;4932;0;161;3750;0;491;3642;0;14
30/08/2021 01:30;3043;1;97;4919;0;163;3772;0;480;3647;0;14
30/08/2021 02:00;3004;1;74;4945;0;166;3599;0;518;3600;0;13
30/08/2021 02:30;3005;0;64;4871;0;167;3595;0;534;3639;0;13
30/08/2021 03:00;2909;0;65;4792;0;162;3453;0;523;3434;0;13
30/08/2021 03:30;2844;0;60;4739;0;158;3319;0;488;3358;0;14
30/08/2021 04:00;2796;0;56;4700;0;150;3299;0;484;3290;0;13
30/08/2021 04:30;2755;0;60;4703;0;148;3216;0;476;3247;0;14
30/08/2021 05:00;2760;0;57;4798;0;141;3248;0;480;3239;0;13
30/08/2021 05:30;2840;0;61;5019;0;154;3393;0;476;3295;0;13
30/08/2021 06:00;2943;0;70;5228;0;152;3470;0;494;3378;0;11
30/08/2021 06:30;3119;0;78;5528;0;144;3724;0;494;3529;0;13
30/08/2021 07:00;3242;1;76;5707;1;149;3862;1;478;3601;1;13
30/08/2021 07:30;3344;15;86;5950;12;177;3971;8;520;3687;19;10
30/08/2021 08:00;3482;91;81;6219;46;185;4092;84;459;3816;87;13
30/08/2021 08:30;3627;256;79;6445;106;184;4254;273;396;4004;218;17
30/08/2021 09:00;3783;478;70;6619;174;174;4357;549;346;4174;383;18
30/08/2021 09:30;3853;714;57;6815;252;158;4514;854;313;4281;547;22
30/08/2021 10:00;3898;956;52;6850;326;137;4582;1157;351;4400;694;20
30/08/2021 10:30;3994;1155;52;6925;373;136;4696;1440;350;4436;815;17
30/08/2021 11:00;4020;1337;50;6997;431;134;4670;1625;345;4476;917;15
30/08/2021 11:30;4090;1462;53;7116;492;122;4755;1790;361;4522;997;16
30/08/2021 12:00;4197;1583;58;7231;512;124;4812;1907;417;4616;1060;14
30/08/2021 12:30;4368;1670;61;7111;532;125;4925;2006;492;4732;1099;15
30/08/2021 13:00;4383;1720;64;7143;554;129;5008;2049;528;4703;1120;13
30/08/2021 13:30;4318;1744;73;7126;574;123;4948;2054;524;4754;1129;16
30/08/2021 14:00;4276;1737;83;7004;588;127;4954;2049;495;4668;1122;13
30/08/2021 14:30;4193;1723;83;6896;588;123;4938;2083;536;4711;1109;11
30/08/2021 15:00;4145;1690;87;6817;589;113;4810;2030;536;4641;1077;10
30/08/2021 15:30;4180;1624;89;6842;572;115;4802;1949;560;4530;1033;13
30/08/2021 16:00;4096;1545;89;6848;545;127;4632;1892;599;4451;970;16
30/08/2021 16:30;4023;1426;84;6702;517;138;4516;1735;614;4476;876;15
30/08/2021 17:00;3981;1262;83;6569;470;156;4464;1496;587;4421;778;13
30/08/2021 17:30;3975;1089;83;6440;390;175;4382;1369;562;4427;665;16
30/08/2021 18:00;3960;867;87;6477;314;173;4398;1176;581;4388;521;15
30/08/2021 18:30;4036;620;94;6538;211;177;4398;897;548;4420;362;17
30/08/2021 19:00;4117;395;96;6697;128;177;4482;613;539;4506;211;18
30/08/2021 19:30;4119;198;91;6728;64;185;4537;325;480;4531;83;13
30/08/2021 20:00;4080;67;88;6609;20;199;4455;129;466;4524;18;15
30/08/2021 20:30;3980;10;87;6586;2;194;4377;27;369;4520;1;18
30/08/2021 21:00;4060;3;79;6626;0;194;4437;1;406;4432;0;10
30/08/2021 21:30;3914;2;95;6435;0;205;4479;0;396;4204;0;10
30/08/2021 22:00;3736;1;101;6184;0;220;4330;0;459;4120;0;9
30/08/2021 22:30;3753;1;100;6230;0;215;4439;0;460;4080;0;14
30/08/2021 23:00;4036;1;106;6396;0;232;4581;0;473;4150;0;15
30/08/2021 23:30;3803;0;119;6337;0;233;4379;0;500;4544;0;12
31/08/2021 00:00;3797;0;103;6006;0;209;4299;0;514;4184;0;9
31/08/2021 00:30;3509;0;92;5764;0;193;4212;0;518;3943;0;7
31/08/2021 01:00;3260;0;78;5537;0;184;4013;0;512;3751;0;5
31/08/2021 01:30;3209;0;80;5505;0;177;4038;0;509;3700;0;5
31/08/2021 02:00;3197;0;66;5510;0;163;3940;0;538;3667;0;7
31/08/2021 02:30;3176;0;67;5514;0;160;3927;0;506;3788;0;8
31/08/2021 03:00;3079;0;69;5373;0;143;3752;0;495;3580;0;9
31/08/2021 03:30;3025;0;63;5322;0;139;3587;0;493;3502;0;8
31/08/2021 04:00;2955;0;48;5234;0;137;3492;0;479;3371;0;9
31/08/2021 04:30;2908;0;58;5230;0;144;3466;0;492;3353;0;10
31/08/2021 05:00;2894;0;53;5301;0;130;3491;0;489;3345;0;10
31/08/2021 05:30;2967;0;53;5471;0;125;3607;0;487;3396;0;10
31/08/2021 06:00;3078;0;55;5657;0;127;3636;0;477;3425;0;7
31/08/2021 06:30;3244;0;56;5933;0;134;3886;0;468;3607;0;6
31/08/2021 07:00;3378;1;61;6076;1;135;4019;1;443;3754;1;5
31/08/2021 07:30;3476;13;71;6327;11;140;4192;6;496;3822;19;6
31/08/2021 08:00;3602;88;68;6630;46;149;4288;70;491;3944;84;7
31/08/2021 08:30;3762;252;67;6819;106;158;4527;239;466;4096;210;12
31/08/2021 09:00;3882;472;64;6953;178;169;4644;501;452;4279;362;16
31/08/2021 09:30;4031;720;59;7031;256;150;4786;789;450;4360;518;18
31/08/2021 10:00;4057;954;55;7109;334;151;4792;1063;449;4434;658;23
31/08/2021 10:30;4119;1153;60;7154;425;147;4825;1302;467;4534;779;20
31/08/2021 11:00;4148;1324;57;7205;531;137;4845;1512;484;4572;863;17
31/08/2021 11:30;4198;1460;57;7369;598;118;4885;1688;494;4600;948;16
31/08/2021 12:00;4331;1569;60;7401;674;117;4988;1839;484;4740;1012;16
31/08/2021 12:30;4397;1654;58;7239;747;120;4958;1951;516;4795;1039;14
31/08/2021 13:00;4422;1709;55;7269;767;119;5082;2044;508;4777;1079;14
31/08/2021 13:30;4336;1744;63;7274;798;127;4988;2106;523;4818;1084;14
31/08/2021 14:00;4339;1743;73;7219;791;132;5025;2139;580;4743;1075;14
31/08/2021 14:30;4288;1723;72;7140;755;135;5012;2133;569;4829;1069;14
31/08/2021 15:00;4235;1684;75;7028;733;143;4859;2112;546;4806;1021;16
31/08/2021 15:30;4212;1620;81;7010;708;145;4798;2067;529;4680;988;22
31/08/2021 16:00;4145;1531;84;7030;654;148;4690;1961;500;4574;927;22
31/08/2021 16:30;4094;1376;80;6966;613;152;4552;1823;519;4497;858;23
31/08/2021 17:00;4074;1228;83;6797;545;164;4542;1669;561;4553;764;26
31/08/2021 17:30;4057;1043;88;6699;474;174;4445;1485;569;4400;616;26
31/08/2021 18:00;4094;813;81;6667;382;186;4491;1253;590;4534;474;29
31/08/2021 18:30;4144;598;83;6678;276;190;4479;957;551;4492;347;26
31/08/2021 19:00;4247;379;74;6827;167;202;4561;642;561;4605;199;24
31/08/2021 19:30;4234;184;72;6811;73;197;4623;341;561;4660;78;13
31/08/2021 20:00;4159;58;69;6646;22;186;4601;127;499;4528;18;9
31/08/2021 20:30;4041;8;70;6647;2;188;4445;26;428;4542;1;8
31/08/2021 21:00;4112;2;78;6708;0;192;4469;1;447;4480;0;13
31/08/2021 21:30;3962;0;86;6544;0;196;4520;0;508;4245;0;15
31/08/2021 22:00;3768;0;101;6307;0;170;4388;0;563;4143;0;13
31/08/2021 22:30;3798;0;96;6308;0;173;4394;0;566;4131;0;16
31/08/2021 23:00;4072;0;96;6462;0;183;4607;0;583;4204;0;29
31/08/2021 23:30;3798;0;89;6418;0;186;4310;0;578;4565;0;26
01/09/2021 00:00;3811;0;89;6095;0;188;4334;0;598;4188;0;28
01/09/2021 00:30;3532;0;76;5833;0;180;4158;0;598;3958;0;26
01/09/2021 01:00;3255;0;89;5601;0;164;3987;0;596;3762;0;26
01/09/2021 01:30;3221;0;85;5547;0;153;4023;0;618;3770;0;26
01/09/2021 02:00;3185;0;88;5554;0;142;3894;0;618;3695;0;23
01/09/2021 02:30;3162;0;85;5560;0;127;3894;0;574;3738;0;21
01/09/2021 03:00;3078;0;93;5440;0;100;3736;0;605;3575;0;23
01/09/2021 03:30;3010;0;121;5376;0;84;3540;0;650;3419;0;22
01/09/2021 04:00;2939;0;139;5320;0;79;3465;0;668;3414;0;21
01/09/2021 04:30;2898;0;139;5292;0;75;3470;0;666;3307;0;22
01/09/2021 05:00;2888;0;128;5345;0;71;3521;0;665;3293;0;20
01/09/2021 05:30;2943;0;137;5547;0;78;3612;0;637;3346;0;19
01/09/2021 06:00;3044;0;136;5707;0;82;3720;0;666;3486;0;14
01/09/2021 06:30;3226;0;122;5973;0;93;3860;0;665;3582;0;14
01/09/2021 07:00;3358;0;110;6102;0;91;4018;0;662;3642;0;15
01/09/2021 07:30;3454;11;136;6362;11;89;4111;3;662;3729;16;12
01/09/2021 08:00;3566;88;132;6565;54;86;4289;74;630;3874;80;8
01/09/2021 08:30;3749;253;91;6724;135;72;4485;262;598;4133;204;11
01/09/2021 09:00;3913;468;83;6937;239;52;4586;517;512;4210;366;8
01/09/2021 09:30;4055;687;90;7078;361;48;4713;786;476;4427;528;9
01/09/2021 10:00;4117;932;93;7089;487;32;4824;1077;539;4491;675;14
01/09/2021 10:30;4170;1130;96;7210;590;30;4832;1312;601;4539;809;16
01/09/2021 11:00;4228;1315;100;7238;706;31;4871;1534;647;4601;911;22
01/09/2021 11:30;4350;1435;110;7332;802;27;4924;1684;709;4692;991;21
01/09/2021 12:00;4443;1517;116;7423;869;26;4964;1783;732;4815;1043;21
01/09/2021 12:30;4525;1553;112;7395;918;30;4982;1905;760;4888;1062;18
01/09/2021 13:00;4573;1595;128;7351;942;34;5033;1930;806;4904;1057;14
01/09/2021 13:30;4483;1574;171;7316;959;34;4924;1985;796;4896;1065;12
01/09/2021 14:00;4503;1542;193;7242;953;37;4971;1922;792;4890;1018;13
01/09/2021 14:30;4417;1494;183;7142;944;34;4956;1981;771;4892;1027;10
01/09/2021 15:00;4348;1401;179;7097;916;34;4845;1890;723;4821;946;12
01/09/2021 15:30;4355;1334;195;7088;869;30;4805;1725;710;4737;944;12
01/09/2021 16:00;4268;1260;213;7071;810;34;4662;1535;700;4655;908;18
01/09/2021 16:30;4192;1099;194;6988;735;35;4565;1386;692;4587;821;14
01/09/2021 17:00;4136;914;207;6893;642;38;4509;1181;676;4594;742;12
01/09/2021 17:30;4118;695;249;6759;538;37;4459;897;701;4574;639;12
01/09/2021 18:00;4117;484;222;6782;420;43;4448;728;685;4532;491;13
01/09/2021 18:30;4193;305;207;6801;291;42;4470;528;641;4554;336;12
01/09/2021 19:00;4274;188;179;6954;164;46;4585;353;609;4716;179;12
01/09/2021 19:30;4245;101;193;6940;69;41;4636;201;534;4696;65;3
01/09/2021 20:00;4139;33;206;6784;18;47;4523;85;426;4647;10;6
01/09/2021 20:30;4033;1;167;6746;0;50;4408;12;420;4574;0;8
01/09/2021 21:00;4042;0;156;6813;0;56;4435;0;440;4477;0;13
01/09/2021 21:30;3906;0;195;6569;0;63;4382;0;526;4295;0;4
01/09/2021 22:00;3708;0;229;6322;0;70;4263;0;570;4256;0;1
01/09/2021 22:30;3753;0;234;6318;0;67;4271;0;562;4155;0;1
01/09/2021 23:00;4008;0;255;6478;0;62;4494;0;625;4297;0;1
01/09/2021 23:30;3772;0;300;6391;0;64;4271;0;611;4557;0;1
02/09/2021 00:00;3778;0;308;6027;0;69;4223;0;610;4205;0;1
02/09/2021 00:30;3513;0;321;5804;0;59;4090;0;645;3925;0;1
02/09/2021 01:00;3256;0;341;5579;0;48;3904;0;681;3792;0;1
02/09/2021 01:30;3230;0;391;5571;0;52;4006;0;652;3749;0;2
02/09/2021 02:00;3211;0;439;5557;0;47;3812;0;595;3757;0;2
02/09/2021 02:30;3169;0;428;5568;0;50;3820;0;523;3886;0;2
02/09/2021 03:00;3084;0;472;5460;0;58;3620;0;501;3586;0;1
02/09/2021 03:30;3025;0;534;5336;0;62;3473;0;484;3497;0;1
02/09/2021 04:00;2953;0;538;5301;0;75;3393;0;474;3471;0;5
02/09/2021 04:30;2873;0;502;5277;0;89;3363;0;476;3451;0;8
02/09/2021 05:00;2881;0;500;5305;0;91;3344;0;430;3396;0;25
02/09/2021 05:30;2953;0;549;5517;0;95;3421;0;387;3448;0;30
02/09/2021 06:00;3043;0;541;5703;0;102;3550;0;412;3501;0;35
02/09/2021 06:30;3220;0;518;5993;0;120;3776;0;394;3667;0;41
02/09/2021 07:00;3391;0;501;6144;0;119;4012;0;410;3786;0;41
02/09/2021 07:30;3553;8;548;6492;10;119;4117;2;395;3974;12;46
02/09/2021 08:00;3667;72;552;6682;53;118;4254;57;381;4087;74;43
02/09/2021 08:30;3815;175;512;6783;147;121;4397;181;383;4135;185;41
02/09/2021 09:00;3902;237;508;6890;263;115;4493;348;311;4288;288;43
02/09/2021 09:30;4079;287;541;6991;387;117;4623;538;267;4459;379;45
02/09/2021 10:00;4140;320;530;7138;498;135;4743;684;200;4549;430;46
02/09/2021 10:30;4232;380;514;7217;595;153;4865;764;164;4623;581;42
02/09/2021 11:00;4276;426;505;7319;661;163;4888;873;129;4678;727;45
02/09/2021 11:30;4333;461;526;7380;731;175;4909;937;114;4793;647;41
02/09/2021 12:00;4438;515;517;7476;772;176;4978;1047;111;4898;610;45
02/09/2021 12:30;4529;557;465;7402;784;176;5006;1123;110;4940;619;52
02/09/2021 13:00;4557;560;467;7441;773;187;5068;1172;122;4885;551;58
02/09/2021 13:30;4437;571;481;7451;747;166;4935;1237;134;4889;412;56
02/09/2021 14:00;4398;629;469;7312;700;172;5007;1253;165;4901;364;58
02/09/2021 14:30;4279;623;501;7245;660;163;5018;1280;170;4940;309;60
02/09/2021 15:00;4181;623;501;7253;602;158;4881;1217;166;4797;267;61
02/09/2021 15:30;4152;705;487;7182;511;123;4838;1192;153;4737;247;53
02/09/2021 16:00;4087;742;482;7185;416;102;4678;1101;139;4608;221;49
02/09/2021 16:30;4000;769;462;7082;357;91;4554;992;131;4554;222;53
02/09/2021 17:00;3932;721;443;6919;294;55;4487;850;163;4480;208;52
02/09/2021 17:30;3968;627;434;6844;227;64;4466;745;205;4451;177;30
02/09/2021 18:00;3992;498;463;6872;164;78;4422;644;245;4406;167;28
02/09/2021 18:30;4047;366;445;6843;113;84;4508;510;226;4499;145;27
02/09/2021 19:00;4119;246;439;7007;72;92;4616;364;246;4604;99;25
02/09/2021 19:30;4148;120;441;6977;37;86;4577;202;244;4584;50;27
02/09/2021 20:00;4077;35;411;6773;9;90;4479;90;251;4574;13;25
02/09/2021 20:30;3997;1;427;6723;0;78;4413;9;217;4589;0;26
02/09/2021 21:00;4041;0;434;6702;0;87;4413;0;174;4385;0;19
02/09/2021 21:30;3886;0;412;6479;0;90;4376;0;125;4238;0;22
02/09/2021 22:00;3691;0;396;6250;0;75;4257;0;92;4111;0;24
02/09/2021 22:30;3706;0;367;6316;0;64;4288;0;98;4084;0;21
02/09/2021 23:00;3983;0;376;6444;0;59;4454;0;70;4196;0;14
02/09/2021 23:30;3749;0;373;6394;0;54;4271;0;68;4513;0;12
03/09/2021 00:00;3758;0;359;6032;0;64;4203;0;54;4180;0;14
03/09/2021 00:30;3477;0;346;5807;0;62;4098;0;40;3955;0;21
03/09/2021 01:00;3218;0;334;5599;0;68;3888;0;34;3694;0;20
03/09/2021 01:30;3184;0;335;5558;0;71;3978;0;31;3717;0;18
03/09/2021 02:00;3135;0;344;5552;0;83;3786;0;38;3685;0;12
03/09/2021 02:30;3089;0;337;5566;0;66;3816;0;40;3757;0;13
03/09/2021 03:00;2989;0;342;5398;0;68;3623;0;40;3544;0;11
03/09/2021 03:30;2923;0;322;5361;0;90;3497;0;44;3498;0;14
03/09/2021 04:00;2851;0;261;5338;0;100;3415;0;46;3401;0;17
03/09/2021 04:30;2761;0;235;5312;0;98;3389;0;54;3407;0;20
03/09/2021 05:00;2800;0;230;5343;0;77;3417;0;66;3352;0;23
03/09/2021 05:30;2885;0;198;5519;0;43;3530;0;63;3442;0;20
03/09/2021 06:00;2992;0;155;5741;0;52;3639;0;59;3524;0;25
03/09/2021 06:30;3205;0;134;6027;0;46;3854;0;73;3675;0;31
03/09/2021 07:00;3405;0;117;6264;0;52;4042;0;64;3824;0;34
03/09/2021 07:30;3528;3;133;6493;3;64;4161;0;77;3931;6;30
03/09/2021 08:00;3652;41;135;6739;26;58;4285;27;98;4090;36;29
03/09/2021 08:30;3835;108;142;6844;61;54;4431;98;122;4247;86;28
03/09/2021 09:00;3986;202;137;7044;110;58;4514;193;130;4464;146;24
03/09/2021 09:30;4083;326;146;7144;176;53;4657;339;112;4510;217;26
03/09/2021 10:00;4129;456;125;7193;240;54;4707;581;83;4627;288;24
03/09/2021 10:30;4195;587;127;7273;323;50;4781;646;82;4657;342;29
03/09/2021 11:00;4243;687;110;7326;407;45;4805;794;65;4778;354;40
03/09/2021 11:30;4313;729;83;7385;483;42;4829;933;60;4767;393;43
03/09/2021 12:00;4382;796;72;7415;536;34;4845;1053;46;4872;403;51
03/09/2021 12:30;4501;820;54;7266;571;53;4849;1320;36;4998;427;53
03/09/2021 13:00;4514;841;50;7337;600;47;4940;1478;31;4883;449;60
03/09/2021 13:30;4379;837;62;7228;583;52;4817;1553;27;4898;415;54
03/09/2021 14:00;4328;854;97;7172;557;49;4854;1538;22;4798;398;54
03/09/2021 14:30;4242;883;134;7061;487;60;4847;1646;19;4828;356;41
03/09/2021 15:00;4165;863;155;6969;436;58;4710;1543;18;4775;314;34
03/09/2021 15:30;4109;875;169;6955;399;59;4661;1500;15;4608;306;41
03/09/2021 16:00;4004;734;198;6898;350;43;4511;1349;16;4591;252;51
03/09/2021 16:30;3839;589;200;6782;301;29;4359;1219;27;4429;193;29
03/09/2021 17:00;3776;538;183;6695;241;24;4302;1179;35;4404;165;23
03/09/2021 17:30;3793;462;163;6598;194;23;4289;1051;45;4380;127;29
03/09/2021 18:00;3800;360;123;6561;154;26;4254;812;62;4449;86;12
03/09/2021 18:30;3893;263;103;6616;117;23;4309;604;87;4404;110;8
03/09/2021 19:00;3957;160;59;6628;83;23;4383;430;73;4504;95;2
03/09/2021 19:30;3931;84;51;6605;50;24;4348;237;73;4454;51;2
03/09/2021 20:00;3879;23;18;6438;16;26;4291;83;42;4428;7;4
03/09/2021 20:30;3808;2;17;6440;0;23;4251;12;38;4428;0;4
03/09/2021 21:00;3837;2;23;6467;0;22;4290;0;31;4309;0;5
03/09/2021 21:30;3687;1;19;6266;0;21;4241;0;24;4160;0;1
03/09/2021 22:00;3520;1;9;5997;0;19;4102;0;23;4061;0;1
03/09/2021 22:30;3570;1;5;6108;0;14;4166;0;30;4037;0;1
03/09/2021 23:00;3857;1;5;6296;0;10;4307;0;35;4154;0;1
03/09/2021 23:30;3638;0;3;6237;0;8;4159;0;36;4492;0;1
04/09/2021 00:00;3665;0;1;5848;0;9;4090;0;33;4158;0;1
04/09/2021 00:30;3418;0;2;5629;0;16;4022;0;38;3891;0;1
04/09/2021 01:00;3153;0;3;5373;0;13;3784;0;37;3709;0;1
04/09/2021 01:30;3112;0;4;5317;0;9;3870;0;40;3702;0;1
04/09/2021 02:00;3079;0;5;5275;0;7;3672;0;39;3662;0;1
04/09/2021 02:30;3030;0;4;5231;0;6;3637;0;44;3711;0;1
04/09/2021 03:00;2933;0;5;5057;0;7;3441;0;49;3495;0;1
04/09/2021 03:30;2846;0;4;4989;0;9;3321;0;60;3393;0;2
04/09/2021 04:00;2763;0;4;4828;0;9;3225;0;76;3346;0;1
04/09/2021 04:30;2697;0;6;4770;0;9;3190;0;84;3307;0;1
04/09/2021 05:00;2662;0;7;4764;0;10;3166;0;89;3263;0;1
04/09/2021 05:30;2695;0;10;4830;0;8;3177;0;80;3315;0;1
04/09/2021 06:00;2737;0;10;4878;0;8;3233;0;79;3329;0;1
04/09/2021 06:30;2826;0;18;4978;0;8;3362;0;67;3369;0;1
04/09/2021 07:00;2882;0;19;4961;0;6;3453;0;57;3420;0;1
